Tiềnvào(VND),Tiềnra(VND),Sốdư,Chúthích
0,1,399356, 
0,1,399355, 
0,1,399354, 
0,1,399353, 
0,1,399352, 
0,1,399351, 
0,1,399350, 
0,1,399349, 
0,1,399348, 
0,1,399347, 
0,1,399346, 
0,1,399345, 
0,1,399344, 
0,1,399343, 
0,1,399342, 
0,1,399341, 
0,1,399340, 
0,1,399339, 
0,1,399338, 
0,1,399337, 
0,1,399336, 
0,1,399335, 
0,1,399334, 
0,1,399333, 
0,1,399332, 
0,1,399331, 
0,1,399330, 
0,1,399329, 
0,1,399328, 
0,1,399327, 
0,1,399326, 
0,1,399325, 
0,1,399324, 
0,1,399323, 
0,1,399322, 
0,1,399321, 
0,1,399320, 
0,1,399319, 
0,1,399318, 
0,1,399317, 
0,1,399316, 
0,1,399315, 
0,1,399314, 
0,1,399313, 
0,1,399312, 
0,1,399311, 
0,1,399310, 
0,1,399309, 
0,1,399308, 
0,1,399307, 
0,1,399306, 
0,1,399305, 
0,1,399304, 
0,1,399303, 
0,1,399302, 
0,1,399301, 
0,1,399300, 
0,1,399299, 
0,1,399298, 
0,1,399297, 
0,1,399296, 
0,1,399295, 
0,1,399294, 
0,1,399293, 
0,1,399292, 
0,1,399291, 
0,1,399290, 
0,1,399289, 
0,1,399288, 
0,1,399287, 
0,1,399286, 
0,1,399285, 
0,1,399284, 
0,1,399283, 
0,1,399282, 
0,1,399281, 
0,1,399280, 
0,1,399279, 
0,1,399278, 
0,1,399277, 
0,1,399276, 
0,1,399275, 
0,1,399274, 
0,1,399273, 
0,1,399272, 
0,1,399271, 
0,1,399270, 
0,1,399269, 
0,1,399268, 
0,1,399267, 
0,1,399266, 
0,1,399264, 
0,1,399265, 
0,1,399263, 
0,1,399260, 
0,1,399262, 
0,1,399261, 
0,1,399259, 
0,1,399258, 
0,1,399257, 
0,1,399256, 
0,1,399255, 
0,1,399254, 
0,1,399253, 
0,1,399252, 
0,1,399251, 
0,1,399250, 
0,1,399249, 
0,1,399248, 
0,1,399246, 
0,1,399247, 
0,1,399245, 
0,1,399244, 
0,1,399243, 
0,1,399242, 
0,1,399241, 
0,1,399240, 
0,1,399239, 
0,1,399238, 
0,1,399237, 
0,1,399236, 
0,1,399235, 
0,1,399234, 
0,1,399233, 
0,1,399232, 
0,1,399231, 
0,1,399230, 
0,1,399229, 
0,1,399228, 
0,1,399227, 
0,1,399226, 
0,1,399225, 
0,1,399224, 
0,1,399223, 
0,1,399222, 
0,1,399220, 
0,1,399221, 
0,1,399219, 
0,1,399217, 
0,1,399218, 
0,1,399216, 
0,1,399215, 
0,1,399214, 
0,1,399212, 
0,1,399213, 
0,1,399211, 
0,1,399210, 
0,1,399209, 
0,1,399208, 
0,1,399207, 
0,1,399206, 
0,1,399205, 
0,1,399204, 
0,1,399203, 
0,1,399202, 
0,1,399201, 
0,1,399200, 
0,1,399199, 
0,1,399198, 
0,1,399197, 
0,1,399196, 
0,1,399195, 
0,1,399194, 
0,1,399193, 
0,1,399192, 
0,1,399191, 
0,1,399190, 
0,1,399189, 
0,1,399188, 
0,1,399187, 
0,1,399186, 
0,1,399185, 
0,1,399184, 
0,1,399183, 
0,1,399182, 
0,1,399181, 
0,1,399180, 
0,1,399179, 
0,1,399178, 
0,1,399177, 
0,1,399176, 
0,1,399175, 
0,1,399174, 
0,1,399172, 
0,1,399173, 
0,1,399171, 
0,1,399170, 
0,1,399169, 
0,1,399168, 
0,1,399167, 
0,1,399166, 
0,1,399165, 
0,1,399164, 
0,1,399163, 
0,1,399162, 
0,1,399161, 
0,1,399160, 
0,1,399159, 
0,1,399158, 
0,1,399157, 
0,1,399156, 
0,1,399155, 
0,1,399154, 
0,1,399153, 
0,1,399152, 
0,1,399151, 
0,1,399150, 
0,1,399149, 
0,1,399148, 
0,1,399147, 
0,1,399145, 
0,1,399146, 
0,1,399144, 
0,1,399143, 
0,1,399142, 
0,1,399141, 
0,1,399140, 
0,1,399139, 
0,1,399137, 
0,1,399138, 
0,1,399136, 
0,1,399135, 
0,1,399134, 
0,1,399133, 
0,1,399132, 
0,1,399130, 
0,1,399131, 
0,1,399129, 
0,1,399128, 
0,1,399125, 
0,1,399127, 
0,1,399126, 
0,1,399124, 
0,1,399123, 
0,1,399122, 
0,1,399121, 
0,1,399120, 
0,1,399119, 
0,1,399118, 
0,1,399117, 
0,1,399116, 
0,1,399115, 
0,1,399114, 
0,1,399113, 
0,1,399112, 
0,1,399111, 
0,1,399109, 
0,1,399110, 
0,1,399107, 
0,1,399108, 
0,1,399106, 
0,1,399105, 
0,1,399104, 
0,1,399103, 
0,1,399102, 
0,1,399101, 
0,1,399100, 
0,1,399099, 
0,1,399098, 
0,1,399097, 
0,1,399096, 
0,1,399095, 
0,1,399094, 
0,1,399093, 
0,1,399092, 
0,1,399091, 
0,1,399090, 
0,1,399089, 
0,1,399088, 
0,1,399087, 
0,1,399086, 
0,1,399085, 
0,1,399084, 
0,1,399083, 
0,1,399082, 
0,1,399081, 
0,1,399080, 
0,1,399079, 
0,1,399078, 
0,1,399077, 
0,1,399076, 
0,1,399075, 
0,1,399074, 
0,1,399073, 
0,1,399072, 
0,1,399070, 
0,1,399071, 
0,1,399069, 
0,1,399068, 
100000,0,499068, 
0,1,499067, 
0,1,499066, 
0,1,499065, 
0,1,499064, 
0,1,499063, 
0,1,499062, 
0,1,499058, 
0,1,499061, 
0,1,499060, 
0,1,499059, 
0,1,499057, 
0,1,499056, 
0,1,499055, 
0,1,499054, 
0,1,499053, 
0,1,499051, 
0,1,499052, 
0,1,499050, 
0,1,499049, 
0,1,499048, 
1,0,499049, 
0,1000,498049, 
1,0,498050, 
30000,0,528050, 
0,1000,527050, 
10000,0,537050, 
0,10000,527050, 
0,1000,526050, 
10000,0,536050, 
0,10000,526050, 
0,50000,476050, 
0,1,476049, 
0,1,476047, 
0,1,476046, 
0,1,476048, 
0,1,476045, 
0,1,476044, 
0,1,476043, 
0,1,476042, 
0,1,476041, 
0,1,476040, 
0,1,476039, 
0,1,476038, 
0,1,476037, 
0,1,476036, 
0,1,476035, 
0,1,476033, 
0,1,476034, 
0,1,476032, 
0,1,476031, 
0,1,476030, 
0,1,476029, 
0,1,476028, 
0,1,476027, 
0,1,476026, 
0,1,476025, 
0,1,476024, 
0,1,476023, 
0,1,476022, 
0,1,476021, 
0,1,476020, 
0,1,476019, 
0,1,476018, 
0,1,476017, 
0,1,476015, 
0,1,476016, 
0,1,476014, 
0,1,476013, 
0,1,476012, 
0,1,476011, 
0,1,476010, 
0,1,476009, 
0,1,476008, 
0,1,476007, 
0,1,476006, 
0,1,476005, 
0,1,476003, 
0,1,476004, 
0,1,476002, 
0,1,476000, 
0,1,476001, 
0,1,475999, 
0,1,475998, 
0,1,475997, 
0,1,475996, 
0,1,475995, 
0,1,475994, 
0,1,475993, 
0,1,475992, 
0,1,475991, 
0,1,475990, 
0,1,475989, 
0,1,475988, 
0,1,475987, 
0,1,475986, 
0,1,475985, 
0,1,475984, 
0,1,475983, 
0,1,475982, 
0,1,475981, 
0,1,475980, 
0,1,475979, 
0,1,475978, 
0,1,475976, 
0,1,475977, 
0,1,475975, 
0,1,475974, 
0,1,475973, 
0,1,475972, 
0,1,475971, 
0,1,475970, 
0,1,475969, 
0,1,475968, 
0,1,475967, 
0,1,475966, 
0,1,475965, 
0,1,475964, 
0,1,475963, 
0,1,475962, 
0,1,475961, 
0,1,475960, 
0,1,475959, 
0,1,475958, 
0,1,475957, 
0,1,475956, 
0,1,475955, 
0,1,475954, 
0,1,475953, 
0,1,475952, 
0,1,475951, 
0,1,475950, 
0,1,475949, 
0,1,475948, 
0,1,475947, 
0,1,475946, 
0,1,475945, 
0,1,475944, 
0,1,475943, 
0,1,475942, 
0,1,475941, 
0,1,475940, 
0,1,475939, 
0,1,475937, 
0,1,475938, 
0,1,475936, 
0,1,475935, 
0,1,475934, 
0,1,475932, 
0,1,475933, 
0,1,475931, 
0,1,475930, 
0,1,475929, 
0,1,475928, 
0,1,475927, 
0,1,475926, 
0,1,475925, 
0,1,475923, 
0,1,475924, 
0,1,475922, 
0,1,475921, 
0,1,475920, 
0,1,475919, 
0,1,475918, 
0,1,475917, 
0,1,475916, 
0,1,475915, 
0,1,475914, 
0,1,475913, 
0,1,475912, 
0,1,475911, 
0,1,475910, 
0,1,475909, 
0,1,475908, 
0,1,475907, 
0,1,475906, 
0,1,475905, 
0,1,475904, 
0,1,475903, 
0,1,475902, 
0,1,475901, 
0,1,475900, 
0,1,475899, 
0,1,475898, 
0,1,475897, 
0,1,475896, 
0,1,475895, 
0,1,475894, 
0,1,475893, 
0,1,475892, 
0,1,475891, 
0,1,475890, 
0,1,475889, 
0,1,475888, 
0,1,475887, 
0,1,475886, 
0,1,475885, 
0,1,475884, 
0,1,475883, 
0,1,475882, 
0,1,475881, 
0,1,475880, 
0,1,475879, 
0,1,475878, 
0,1,475877, 
0,1,475876, 
0,1,475875, 
0,1,475874, 
0,1,475873, 
0,1,475872, 
0,1,475871, 
0,1,475870, 
0,1,475869, 
0,1,475868, 
0,1,475867, 
0,1,475866, 
0,1,475865, 
0,1,475864, 
0,1,475863, 
0,1,475862, 
0,1,475861, 
0,1,475860, 
0,1,475859, 
0,1,475858, 
0,1,475857, 
0,1,475856, 
0,1,475855, 
0,1,475854, 
0,1,475853, 
0,1,475851, 
0,1,475852, 
0,1,475850, 
0,1,475849, 
0,1,475848, 
0,1,475847, 
0,1,475846, 
0,1,475845, 
0,1,475844, 
0,1,475843, 
0,1,475842, 
0,1,475841, 
0,1,475840, 
0,1,475839, 
0,1,475838, 
0,1,475837, 
0,1,475836, 
0,1,475835, 
0,1,475834, 
0,1,475833, 
0,1,475832, 
0,1,475831, 
0,1,475830, 
0,1,475829, 
0,1,475828, 
0,1,475827, 
0,1,475826, 
0,1,475825, 
0,1,475824, 
0,1,475823, 
0,1,475822, 
0,1,475821, 
0,1,475820, 
0,1,475819, 
0,1,475818, 
0,1,475817, 
0,1,475816, 
0,1,475815, 
0,1,475814, 
0,1,475813, 
0,1,475812, 
0,1,475811, 
0,1,475810, 
0,1,475809, 
0,1,475808, 
0,1,475807, 
0,1,475806, 
0,1,475805, 
0,1,475804, 
0,1,475803, 
0,1,475802, 
0,1,475801, 
0,1,475800, 
0,1,475799, 
0,1,475798, 
0,1,475797, 
0,1,475796, 
0,1,475795, 
0,1,475794, 
0,1,475793, 
0,1,475792, 
0,1,475791, 
0,1,475790, 
0,1,475789, 
0,1,475788, 
0,1,475787, 
0,1,475786, 
0,1,475785, 
0,1,475784, 
0,1,475783, 
0,1,475782, 
0,1,475781, 
0,1,475780, 
0,1,475779, 
0,1,475778, 
0,1,475777, 
0,1,475776, 
0,1,475775, 
0,1,475774, 
0,1,475773, 
0,1,475772, 
0,1,475771, 
0,1,475770, 
0,1,475769, 
0,1,475768, 
0,1,475767, 
0,1,475766, 
0,1,475765, 
0,1,475764, 
0,1,475763, 
0,1,475762, 
0,1,475761, 
0,1,475760, 
0,1,475759, 
0,1,475758, 
0,1,475757, 
0,1,475756, 
0,1,475755, 
0,1,475754, 
0,1,475753, 
0,1,475752, 
0,1,475751, 
0,1,475750, 
0,1,475749, 
0,1,475748, 
0,1,475747, 
0,1,475746, 
0,1,475745, 
0,1,475744, 
0,1,475743, 
0,1,475742, 
0,1,475741, 
0,1,475740, 
0,1,475739, 
0,1,475738, 
0,1,475737, 
0,1,475736, 
0,1,475735, 
0,1,475734, 
0,1,475733, 
0,1,475732, 
0,1,475731, 
0,1,475730, 
0,1,475729, 
0,1,475728, 
0,1,475727, 
0,1,475726, 
0,1,475725, 
0,1,475724, 
0,1,475723, 
0,1,475722, 
0,1,475721, 
0,1,475720, 
0,1,475719, 
0,1,475718, 
0,1,475717, 
0,1,475716, 
0,1,475715, 
0,1,475714, 
0,1,475713, 
0,1,475712, 
0,1,475711, 
0,1,475710, 
0,1,475709, 
0,1,475708, 
0,1,475707, 
0,1,475706, 
0,1,475705, 
0,1,475704, 
0,1,475703, 
0,1,475702, 
0,1,475701, 
0,1,475700, 
0,1,475699, 
0,1,475698, 
0,1,475697, 
0,1,475696, 
0,1,475695, 
0,1,475694, 
0,1,475693, 
0,1,475692, 
0,1,475691, 
0,1,475690, 
0,1,475689, 
0,1,475688, 
0,1,475687, 
0,1,475686, 
0,1,475685, 
0,1,475684, 
0,1,475683, 
0,1,475682, 
0,1,475681, 
0,1,475680, 
0,1,475679, 
0,1,475678, 
0,1,475677, 
0,1,475676, 
0,1,475675, 
0,1,475674, 
0,1,475673, 
0,1,475672, 
0,1,475671, 
0,1,475670, 
0,1,475669, 
0,1,475668, 
0,1,475667, 
0,1,475666, 
0,1,475665, 
0,1,475664, 
0,1,475663, 
0,1,475662, 
0,1,475661, 
0,1,475660, 
0,1,475659, 
0,1,475658, 
0,1,475657, 
0,1,475656, 
0,1,475655, 
0,1,475654, 
0,1,475653, 
0,1,475652, 
0,1,475651, 
0,1,475650, 
0,1,475649, 
0,1,475648, 
0,1,475646, 
0,1,475647, 
0,1,475645, 
0,1,475644, 
0,1,475643, 
0,1,475642, 
0,1,475641, 
0,1,475640, 
0,1,475639, 
0,1,475638, 
0,1,475637, 
0,1,475636, 
0,1,475635, 
0,1,475634, 
0,1,475633, 
0,1,475632, 
0,1,475631, 
0,1,475630, 
0,1,475629, 
0,1,475628, 
0,1,475627, 
0,1,475626, 
0,1,475625, 
0,1,475624, 
0,1,475623, 
0,1,475622, 
0,1,475621, 
0,1,475620, 
0,1,475619, 
0,1,475618, 
0,1,475617, 
0,1,475616, 
0,1,475615, 
0,1,475614, 
0,1,475613, 
0,1,475612, 
0,1,475611, 
0,1,475610, 
0,1,475609, 
0,1,475608, 
0,1,475607, 
0,1,475606, 
0,1,475605, 
0,1,475604, 
0,1,475603, 
0,1,475602, 
0,1,475601, 
0,1,475600, 
1,0,475601, 
0,1000,474601, 
1,0,474602, 
30000,0,504602, 
0,1000,503602, 
10000,0,513602, 
0,10000,503602, 
0,1000,502602, 
10000,0,512602, 
0,10000,502602, 
0,50000,452602, 
0,1,452601, 
0,1,452600, 
0,1,452599, 
0,1,452598, 
0,1,452597, 
0,1,452595, 
0,1,452596, 
0,1,452594, 
0,1,452593, 
0,1,452592, 
0,1,452591, 
0,1,452588, 
0,1,452590, 
0,1,452589, 
0,1,452587, 
0,1,452586, 
0,1,452585, 
0,1,452583, 
0,1,452584, 
0,1,452582, 
0,1,452581, 
0,1,452580, 
0,1,452579, 
0,1,452578, 
0,1,452577, 
0,1,452576, 
0,1,452575, 
0,1,452574, 
0,1,452573, 
0,1,452572, 
0,1,452570, 
0,1,452571, 
0,1,452569, 
0,1,452568, 
0,1,452567, 
0,1,452566, 
0,1,452565, 
0,1,452563, 
0,1,452564, 
0,1,452562, 
0,1,452561, 
0,1,452560, 
0,1,452559, 
0,1,452558, 
0,1,452557, 
0,1,452556, 
0,1,452555, 
0,1,452554, 
0,1,452553, 
0,1,452552, 
0,1,452551, 
0,1,452550, 
0,1,452547, 
0,1,452549, 
0,1,452548, 
0,1,452546, 
0,1,452545, 
0,1,452544, 
0,1,452543, 
0,1,452542, 
0,1,452541, 
0,1,452540, 
0,1,452539, 
0,1,452538, 
0,1,452537, 
0,1,452536, 
0,1,452535, 
0,1,452534, 
0,1,452533, 
0,1,452532, 
0,1,452531, 
0,1,452530, 
0,1,452529, 
0,1,452528, 
0,1,452527, 
0,1,452526, 
0,1,452525, 
0,1,452524, 
0,1,452523, 
0,1,452522, 
0,1,452520, 
0,1,452521, 
0,1,452518, 
0,1,452519, 
0,1,452517, 
0,1,452516, 
0,1,452515, 
0,1,452514, 
0,1,452513, 
0,1,452512, 
0,1,452511, 
0,1,452510, 
0,1,452509, 
0,1,452508, 
0,1,452507, 
0,1,452506, 
0,1,452505, 
0,1,452504, 
0,1,452503, 
0,1,452502, 
0,1,452501, 
0,1,452500, 
0,1,452499, 
0,1,452498, 
0,1,452497, 
0,1,452496, 
0,1,452495, 
0,1,452494, 
0,1,452493, 
0,1,452492, 
0,1,452491, 
0,1,452490, 
0,1,452489, 
0,1,452488, 
0,1,452487, 
0,1,452486, 
0,1,452485, 
0,1,452484, 
0,1,452483, 
0,1,452482, 
0,1,452481, 
0,1,452480, 
0,1,452479, 
0,1,452478, 
0,1,452477, 
0,1,452475, 
0,1,452476, 
0,1,452474, 
0,1,452473, 
0,1,452472, 
0,1,452471, 
0,1,452469, 
0,1,452470, 
0,1,452468, 
0,1,452467, 
0,1,452466, 
0,1,452465, 
0,1,452463, 
0,1,452464, 
0,1,452462, 
0,1,452461, 
0,1,452460, 
0,1,452459, 
0,1,452458, 
0,1,452457, 
0,1,452456, 
0,1,452455, 
0,1,452454, 
0,1,452453, 
0,1,452452, 
0,1,452451, 
0,1,452450, 
0,1,452448, 
0,1,452449, 
0,1,452447, 
0,1,452446, 
0,1,452445, 
0,1,452444, 
0,1,452443, 
0,1,452442, 
0,1,452441, 
0,1,452440, 
0,1,452439, 
0,1,452438, 
0,1,452437, 
0,1,452436, 
0,1,452435, 
0,1,452434, 
0,1,452433, 
0,1,452432, 
1,0,452433, 
0,1000,451433, 
1,0,451434, 
30000,0,481434, 
0,1000,480434, 
10000,0,490434, 
0,10000,480434, 
0,1000,479434, 
10000,0,489434, 
0,10000,479434, 
0,50000,429434, 
1000,0,430434, 
0,1,430433, 
0,1,430432, 
0,1,430431, 
0,1,430430, 
0,1,430429, 
0,1,430428, 
0,1,430427, 
0,1,430426, 
0,1,430425, 
0,1,430424, 
0,1,430423, 
0,1,430422, 
0,1,430421, 
0,1,430420, 
0,1,430419, 
0,1,430418, 
0,1,430417, 
0,1,430416, 
0,1,430415, 
0,1,430414, 
0,1,430413, 
0,1,430412, 
0,1,430411, 
0,1,430410, 
0,1,430409, 
0,1,430408, 
0,1,430407, 
0,1,430406, 
0,1,430405, 
0,1,430404, 
0,1,430403, 
0,1,430402, 
0,1,430401, 
0,1,430400, 
0,1,430399, 
0,1,430398, 
0,1,430397, 
0,1,430396, 
0,1,430395, 
0,1,430394, 
0,1,430393, 
0,1,430392, 
0,1,430391, 
0,1,430390, 
0,1,430389, 
0,1,430388, 
0,1,430387, 
0,1,430386, 
0,1,430385, 
0,1,430384, 
0,1,430383, 
0,1,430382, 
0,1,430381, 
0,1,430380, 
0,1,430379, 
0,1,430378, 
0,1,430377, 
0,1,430376, 
0,1,430375, 
0,1,430374, 
0,1,430373, 
0,1,430372, 
0,1,430371, 
0,1,430370, 
0,1,430369, 
0,1,430368, 
0,1,430367, 
0,1,430366, 
0,1,430365, 
0,1,430364, 
0,1,430363, 
0,1,430362, 
0,1,430361, 
0,1,430360, 
0,1,430359, 
0,1,430358, 
0,1,430357, 
0,1,430356, 
0,1,430355, 
0,1,430354, 
1,0,430355, 
0,1,430354, 
0,1,430353, 
0,1,430352, 
0,1,430351, 
0,1,430350, 
0,1,430349, 
0,1,430348, 
0,1,430347, 
0,1,430346, 
0,1,430345, 
0,1,430344, 
0,1,430343, 
0,1,430342, 
0,1,430341, 
0,1,430340, 
0,1000,429340, 
1,0,429341, 
0,1,429340, 
0,1,429339, 
0,1,429338, 
0,1,429337, 
0,1,429336, 
0,1,429334, 
0,1,429335, 
0,1,429333, 
0,1,429332, 
0,1,429331, 
30000,0,459331, 
0,1,459330, 
0,1,459329, 
0,1,459328, 
0,1,459327, 
0,1,459326, 
0,1,459324, 
0,1,459325, 
0,1,459323, 
0,1,459322, 
0,1,459321, 
0,1,459320, 
0,1,459319, 
0,1,459318, 
0,1,459317, 
0,1,459316, 
0,1,459315, 
0,1,459314, 
0,1,459313, 
0,1,459312, 
0,1,459311, 
0,1,459310, 
0,1,459309, 
0,1,459308, 
0,1,459307, 
0,1,459306, 
30000,0,489306, 
0,1,489304, 
0,1,489305, 
0,1,489303, 
0,1,489302, 
0,1,489301, 
0,1,489300, 
0,1,489299, 
0,1,489298, 
0,1,489297, 
0,1,489296, 
0,1,489295, 
0,1,489294, 
0,1,489293, 
0,1,489292, 
0,1,489291, 
0,1,489290, 
0,1,489289, 
0,1,489288, 
0,1,489287, 
0,1,489286, 
0,1,489285, 
0,1,489284, 
0,1,489283, 
0,1,489282, 
0,1,489281, 
0,1,489280, 
0,1,489279, 
0,1,489278, 
0,1,489277, 
0,1,489276, 
0,1,489275, 
0,1,489274, 
0,1,489273, 
0,1,489272, 
0,1,489271, 
0,1,489270, 
0,1,489269, 
0,1,489268, 
0,1,489267, 
0,1,489266, 
0,1,489265, 
0,1,489264, 
0,1,489263, 
0,1,489262, 
0,1,489261, 
0,1,489260, 
0,1,489259, 
30000,0,519259, 
0,1,519258, 
0,1,519257, 
0,1,519256, 
0,1,519255, 
0,1,519254, 
0,1,519253, 
0,1,519252, 
0,1,519251, 
0,1,519250, 
0,1,519249, 
0,1,519248, 
0,1,519247, 
0,1,519246, 
0,1,519245, 
0,1,519244, 
0,1000,518244, 
0,1,518243, 
0,1,518242, 
0,1,518241, 
0,1,518240, 
0,1,518239, 
0,1,518238, 
0,1,518237, 
0,1,518236, 
0,1000,517236, 
10000,0,527236, 
0,10000,517236, 
0,1000,516236, 
10000,0,526236, 
0,10000,516236, 
0,51000,465236, 
0,1,465235, 
0,1,465234, 
0,1,465233, 
0,1,465232, 
0,1,465231, 
0,1,465230, 
0,1,465229, 
0,1,465228, 
0,1,465227, 
0,1,465226, 
0,1,465225, 
0,1,465224, 
0,1,465223, 
0,1,465222, 
0,1,465221, 
0,1,465220, 
0,1,465219, 
0,1,465216, 
0,1,465218, 
0,1,465217, 
0,1,465215, 
0,1,465214, 
0,1,465212, 
0,1,465213, 
0,1,465211, 
0,1,465210, 
0,1,465209, 
0,1,465208, 
0,1,465207, 
0,1,465206, 
0,1,465203, 
0,1,465205, 
0,1,465202, 
0,1,465204, 
0,1,465201, 
0,1,465200, 
0,1,465199, 
0,1,465198, 
0,1,465197, 
0,1,465196, 
0,1,465195, 
0,1,465194, 
0,1,465193, 
0,1,465192, 
0,1,465191, 
0,1,465190, 
0,1,465189, 
0,1,465188, 
0,1,465187, 
0,1,465186, 
0,1,465185, 
0,1,465184, 
0,1,465183, 
0,1,465182, 
0,1,465181, 
0,1,465180, 
0,1,465179, 
0,1,465178, 
0,1,465177, 
0,1,465176, 
0,1,465175, 
0,1,465174, 
0,1,465173, 
0,1,465172, 
0,1,465171, 
0,1,465170, 
0,1,465169, 
0,1,465168, 
0,1,465167, 
0,1,465166, 
0,1,465165, 
0,1,465164, 
0,1,465163, 
0,1,465162, 
0,1,465161, 
0,1,465160, 
0,1,465159, 
0,1,465158, 
0,1,465157, 
0,1,465156, 
0,1,465155, 
0,1,465154, 
0,1,465153, 
0,1,465152, 
0,1,465151, 
0,1,465150, 
0,1,465149, 
0,1,465148, 
0,1,465147, 
0,1,465146, 
0,1,465143, 
0,1,465145, 
0,1,465144, 
0,1,465142, 
0,1,465141, 
0,1,465140, 
0,1,465139, 
0,1,465138, 
0,1,465137, 
0,1,465136, 
0,1,465135, 
0,1,465134, 
0,1,465133, 
0,1,465132, 
0,1,465131, 
0,1,465130, 
0,1,465129, 
0,1,465128, 
0,1,465127, 
0,1,465126, 
0,1,465125, 
0,1,465124, 
0,1,465123, 
0,1,465122, 
0,1,465121, 
0,1,465120, 
0,1,465119, 
0,1,465118, 
0,1,465117, 
0,1,465116, 
0,1,465115, 
0,1,465114, 
0,1,465113, 
0,1,465112, 
0,1,465111, 
0,1,465109, 
0,1,465110, 
0,1,465108, 
0,1,465107, 
0,1,465106, 
0,1,465105, 
0,1,465104, 
0,1,465103, 
0,1,465102, 
0,1,465101, 
0,1,465100, 
0,1,465099, 
0,1,465098, 
0,1,465097, 
0,1,465096, 
0,1,465095, 
0,1,465094, 
0,1,465093, 
0,1,465092, 
0,1,465091, 
0,1,465090, 
0,1,465089, 
0,1,465088, 
0,1,465087, 
0,1,465086, 
0,1,465085, 
0,1,465084, 
0,1,465083, 
0,1,465082, 
0,1,465081, 
0,1,465080, 
0,1,465079, 
0,1,465078, 
0,1,465077, 
0,1,465076, 
0,1,465075, 
0,1,465074, 
0,1,465073, 
0,1,465072, 
0,1,465071, 
0,1,465070, 
0,1,465069, 
0,1,465068, 
0,1,465067, 
0,1,465066, 
0,1,465065, 
0,1,465064, 
0,1,465063, 
0,1,465062, 
0,1,465061, 
0,1,465060, 
0,1,465059, 
0,1,465058, 
0,1,465057, 
0,1,465056, 
0,1,465055, 
0,1,465054, 
0,1,465053, 
0,1,465052, 
0,1,465051, 
0,1,465050, 
0,1,465049, 
0,1,465048, 
0,1,465047, 
0,1,465046, 
0,1,465045, 
0,1,465044, 
0,1,465043, 
0,1,465042, 
0,1,465041, 
0,1,465040, 
0,1,465039, 
0,1,465038, 
0,1,465037, 
0,1,465036, 
0,1,465035, 
0,1,465034, 
0,1,465033, 
0,1,465032, 
0,1,465031, 
0,1,465030, 
0,1,465029, 
0,1,465028, 
0,1,465027, 
0,1,465026, 
0,1,465025, 
0,1,465024, 
0,1,465023, 
0,1,465022, 
0,1,465021, 
0,1,465020, 
0,1,465019, 
0,1,465018, 
0,1,465017, 
0,1,465016, 
0,1,465015, 
0,1,465014, 
0,1,465013, 
0,1,465012, 
0,1,465011, 
0,1,465010, 
0,1,465009, 
0,1,465008, 
0,1,465007, 
0,1,465006, 
0,1,465005, 
0,1,465004, 
0,1,465003, 
0,1,465002, 
0,1,465001, 
0,1,465000, 
0,1,464999, 
0,1,464998, 
0,1,464997, 
0,1,464996, 
0,1,464995, 
0,1,464994, 
0,1,464993, 
0,1,464992, 
0,1,464991, 
0,1,464990, 
0,1,464989, 
0,1,464988, 
0,1,464987, 
0,1,464986, 
0,1,464985, 
0,1,464982, 
0,1,464981, 
0,1,464983, 
0,1,464984, 
0,1,464980, 
0,1,464979, 
0,1,464978, 
0,1,464977, 
0,1,464976, 
0,1,464975, 
0,1,464974, 
0,1,464973, 
0,1,464972, 
0,1,464971, 
0,1,464970, 
0,1,464969, 
0,1,464968, 
0,1,464967, 
0,1,464966, 
0,1,464965, 
0,1,464964, 
0,1,464963, 
0,1,464962, 
0,1,464961, 
0,1,464960, 
0,1,464959, 
0,1,464958, 
0,1,464957, 
0,1,464956, 
1,0,464957, 
0,1000,463957, 
1,0,463958, 
30000,0,493958, 
0,1000,492958, 
10000,0,502958, 
0,10000,492958, 
0,1000,491958, 
10000,0,501958, 
0,10000,491958, 
0,51000,440958, 
0,1,440957, 
0,1,440956, 
0,1,440955, 
0,1,440954, 
0,1,440953, 
0,1,440952, 
0,1,440951, 
0,1,440950, 
0,1,440949, 
0,1,440948, 
0,1,440947, 
0,1,440945, 
0,1,440946, 
0,1,440943, 
0,1,440944, 
0,1,440941, 
0,1,440942, 
0,1,440940, 
0,1,440939, 
0,1,440938, 
0,1,440937, 
0,1,440935, 
0,1,440936, 
0,1,440934, 
0,1,440933, 
0,1,440932, 
0,1,440931, 
0,1,440930, 
0,1,440929, 
0,1,440928, 
0,1,440925, 
0,1,440926, 
0,1,440927, 
0,1,440923, 
0,1,440924, 
0,1,440921, 
0,1,440920, 
0,1,440922, 
0,1,440918, 
0,1,440919, 
0,1,440916, 
0,1,440917, 
0,1,440915, 
0,1,440913, 
0,1,440914, 
0,1,440912, 
0,1,440911, 
0,1,440910, 
0,1,440909, 
0,1,440908, 
0,1,440907, 
0,1,440906, 
0,1,440905, 
0,1,440903, 
0,1,440904, 
0,1,440902, 
0,1,440901, 
0,1,440900, 
0,1,440899, 
0,1,440898, 
0,1,440897, 
0,1,440896, 
0,1,440895, 
0,1,440894, 
0,1,440893, 
0,1,440892, 
0,1,440891, 
0,1,440890, 
0,1,440889, 
0,1,440888, 
0,1,440887, 
0,1,440886, 
0,1,440885, 
0,1,440884, 
0,1,440883, 
0,1,440882, 
0,1,440879, 
